Description,Scenario,Building Type,Climate Zone,Template,EUI,Unmet Hours Occupied Cooling,Unmet Hours Occupied Heating,Exterior Equipment,Interior Equipment,Exterior Lighting,Interior Lighting,Refrigeration,Water Systems,Heat Recovery,Humidification,Heat Rejection,Fans,Pumps,Cooling,Heating,Heat Gain Electric Equipment,Heat Gain Gas Equipment,Heat Gain Lights,Heat Gain People,Heat Gain Infiltration,Heat Gain Ground,Heat Gain Walls,Heat Gain Windows,Heat Gain Roof,Heat Loss Infiltration,Heat Loss Ground,Heat Loss Window,Heat Loss Wall,Heat Loss Roof,Sum of Absolute End Use Errors Divided by EUI of Previous Scenario,Sum of End Use Errors Divided by EUI of Previous Scenario,Largest Contributor to Absolute End Use Error,EUI Error Versus Prototype as Percentage
SmallOffice ASHRAE 169-2006-2B 90.1-2013,s2 Prototype - loads,SmallOffice,ASHRAE 169-2006-2B,90.1-2013,32.24288195,34.5,0.83,0,46698.94952,19126.94949,42073.60197,0,22131.52976,0,0,0,20169.54832,0,26576.79205,635.0374706,46695.80699,0,42072.87809,18846.60088,3063.075888,4450.1,103851,61558.12039,77268.9,2563.801304,126475.2,15390.18163,78732.1,68713.4,4.628283959856818,-4.628283959856818,Exterior Lighting,1.3537661786156452
SmallOffice ASHRAE 169-2006-2B 90.1-2013,s3 Prototype - swh exhaust,SmallOffice,ASHRAE 169-2006-2B,90.1-2013,34.36346686,34.5,0.83,0,46698.94952,19126.94949,42073.60197,0,33789.68034,0,0,0,20169.54832,9.478171203,26576.79205,635.0374706,46695.80699,0,42072.87809,18846.6006,3063.075748,4450.1,103851,61558.11836,77268.9,2563.801949,126475.3,15390.1853,78732.1,68713.4,6.576557324569715,-6.576557324569715,Water Systems,8.019710850166351
SmallOffice ASHRAE 169-2006-2B 90.1-2013,s4 Prototype - setpoints,SmallOffice,ASHRAE 169-2006-2B,90.1-2013,34.36346686,34.5,0.83,0,46698.94952,19126.94949,42073.60197,0,33789.68034,0,0,0,20169.54832,9.478171203,26576.79205,635.0374706,46695.80699,0,42072.87809,18846.6006,3063.075748,4450.1,103851,61558.11836,77268.9,2563.801949,126475.3,15390.1853,78732.1,68713.4,0.0,0.0,NA,8.019710850166351
SmallOffice ASHRAE 169-2006-2B 90.1-2013,s5 Prototype - hvac,SmallOffice,ASHRAE 169-2006-2B,90.1-2013,32.69593949,159.67,64.5,0,46698.94952,19126.94949,42073.60197,0,25382.54248,0,0,0,17240.79342,0,27448.7838,1924.068754,46695.80699,0,42072.87809,18854.30641,3082.276862,4469.3,103903.8,61624.94297,77287.7,2557.642753,125833.7,15353.3389,78684,68669.7,7.143215198811072,4.857386336182093,Water Systems,2.777928201285551
SmallOffice ASHRAE 169-2006-2B DOE Ref 1980-2004,s0 Prototype,SmallOffice,ASHRAE 169-2006-2B,DOE Ref 1980-2004,72.70626039,436.5,127.83,0,84241.98565,41220.56656,99871.48997,0,12416.40428,0,0,0,65465.7285,0,86137.61989,10672.42077,84237.96107,0,99875.62056,16441.16069,31863.86289,7982.4,81900.8,65604.60159,283176.8,36982.21031,147087.3,19503.95574,44837.3,255082.6,,,,
SmallOffice ASHRAE 169-2006-2B DOE Ref 1980-2004,s1 Prototype - const,SmallOffice,ASHRAE 169-2006-2B,DOE Ref 1980-2004,74.77344308,498,122.17,0,84241.98565,41220.56656,99871.48997,0,12378.49159,0,0,0,73190.43803,0,92582.77631,7914.272955,84237.96107,0,99875.62056,16504.09655,33562.88841,9892.2,121243.6,65450.88968,101141.4,34451.06627,154772.7,21950.34483,61568.4,82025,4.241203649291971,-2.843265016361931,Fans,2.843197654385654
SmallOffice ASHRAE 169-2006-2B DOE Ref 1980-2004,s2 Prototype - loads,SmallOffice,ASHRAE 169-2006-2B,DOE Ref 1980-2004,74.69247842,498,122.17,0,84241.98565,40775.09252,99871.48997,0,12378.49159,0,0,0,73190.43803,0,92582.77631,7914.272955,84237.96107,0,99875.62056,16504.09655,33562.88841,9892.2,121243.6,65450.88968,101141.4,34451.06627,154772.7,21950.34483,61568.4,82025,0.10828245434863927,0.10828245434863927,Exterior Lighting,2.7318390732047337
SmallOffice ASHRAE 169-2006-2B DOE Ref 1980-2004,s3 Prototype - swh exhaust,SmallOffice,ASHRAE 169-2006-2B,DOE Ref 1980-2004,76.84923903,495.67,122.17,0,84241.98565,40775.09252,99871.48997,0,24245.16194,0,0,0,73190.43803,9.478171203,92582.77631,7914.272955,84237.96107,0,99875.62056,16504.10203,33562.8168,9892.3,121243.6,65450.91828,101141.4,34451.10303,154771.9,21950.35753,61568.4,82025,2.8898934461675467,-2.8898934461675467,Water Systems,5.698241964002637
SmallOffice ASHRAE 169-2006-2B DOE Ref 1980-2004,s4 Prototype - setpoints,SmallOffice,ASHRAE 169-2006-2B,DOE Ref 1980-2004,76.84923903,495.67,122.17,0,84241.98565,40775.09252,99871.48997,0,24245.16194,0,0,0,73190.43803,9.478171203,92582.77631,7914.272955,84237.96107,0,99875.62056,16504.10203,33562.8168,9892.3,121243.6,65450.91828,101141.4,34451.10303,154771.9,21950.35753,61568.4,82025,0.0,0.0,NA,5.698241964002637
SmallOffice ASHRAE 169-2006-2B DOE Ref 1980-2004,s5 Prototype - hvac,SmallOffice,ASHRAE 169-2006-2B,DOE Ref 1980-2004,74.06371036,816.83,231.83,0,84241.98565,40775.09252,99871.48997,0,24235.68377,0,0,0,58859.44317,0,89635.06507,9866.776222,84237.96107,0,99875.62056,16532.42674,33189.86535,9974.8,121058.2,65281.39658,101121.2,34075.10842,155159,21887.01784,61578,82030.3,4.552688797424248,3.629149760374064,Fans,1.8670331312854893
SmallOffice ASHRAE 169-2006-2B DOE Ref Pre-1980,s0 Prototype,SmallOffice,ASHRAE 169-2006-2B,DOE Ref Pre-1980,80.01719649,473.5,144.33,0,84241.98565,41220.56656,99871.48997,0,12501.70782,0,0,0,89900.45386,0,100042.097,12473.2733,84237.96107,0,99875.62056,16467.19043,32036.10126,6466.3,90599.6,118424.7273,123356.3,34098.02926,145609.7,16810.39516,48947,76098,,,,
SmallOffice ASHRAE 169-2006-2B DOE Ref Pre-1980,s1 Prototype - const,SmallOffice,ASHRAE 169-2006-2B,DOE Ref Pre-1980,78.88369132,495,136.83,0,84241.98565,41220.56656,99871.48997,0,12492.22965,0,0,0,89483.41433,0,97871.59584,8833.655561,84237.96107,0,99875.62056,16474.69705,33711.15025,2916.8,126210.4,118409.7841,123302,31784.12063,155879.7,18175.23239,82328.9,77420.8,1.4166074501606265,1.4166074501606265,Heating,-1.4165769606057865
SmallOffice ASHRAE 169-2006-2B DOE Ref Pre-1980,s2 Prototype - loads,SmallOffice,ASHRAE 169-2006-2B,DOE Ref Pre-1980,78.80272667,495,136.83,0,84241.98565,40775.09252,99871.48997,0,12492.22965,0,0,0,89483.41433,0,97871.59584,8833.655561,84237.96107,0,99875.62056,16474.69705,33711.15025,2916.8,126210.4,118409.7841,123302,31784.12063,155879.7,18175.23239,82328.9,77420.8,0.10264025531088787,0.10264025531088787,Exterior Lighting,-1.5177610229718308
SmallOffice ASHRAE 169-2006-2B DOE Ref Pre-1980,s3 Prototype - swh exhaust,SmallOffice,ASHRAE 169-2006-2B,DOE Ref Pre-1980,80.95776462,494.5,137.17,0,84241.98565,40775.09252,99871.48997,0,24349.42182,0,0,0,89483.41433,9.478171203,97871.59584,8824.17739,84237.96107,0,99875.62056,16474.74854,33711.14879,2917.6,126210.6,118409.8954,123302.1,31783.29374,155876.9,18174.88082,82328.5,77420.1,2.7391570466603623,-2.7347848886568777,Water Systems,1.1754574907127058
SmallOffice ASHRAE 169-2006-2B DOE Ref Pre-1980,s4 Prototype - setpoints,SmallOffice,ASHRAE 169-2006-2B,DOE Ref Pre-1980,80.95776462,494.5,137.17,0,84241.98565,40775.09252,99871.48997,0,24349.42182,0,0,0,89483.41433,9.478171203,97871.59584,8824.17739,84237.96107,0,99875.62056,16474.74854,33711.14879,2917.6,126210.6,118409.8954,123302.1,31783.29374,155876.9,18174.88082,82328.5,77420.1,0.0,0.0,NA,1.1754574907127058
SmallOffice ASHRAE 169-2006-2B DOE Ref Pre-1980,s5 Prototype - hvac,SmallOffice,ASHRAE 169-2006-2B,DOE Ref Pre-1980,78.36345035,753.83,243.83,0,84241.98565,40775.09252,99871.48997,0,24320.98731,0,0,0,72602.79142,0,98136.98464,11203.19836,84237.96107,0,99875.62056,16518.95254,33182.82549,2848.3,126020,118093.3009,123278.3,32228.13766,158658.5,18413.44517,82787.1,78056.4,4.391956590663769,3.2045962312364846,Fans,-2.0667384169185232
SmallOffice ASHRAE 169-2006-3A 90.1-2004,s0 Prototype,SmallOffice,ASHRAE 169-2006-3A,90.1-2004,41.30231008,84.5,17.5,0,50983.0829,23572.21178,68460.8306,0,23685.94984,0,0,0,22245.26781,0,29932.06466,8378.703344,50981.182,0,68456.71969,19172.49773,2342.679637,7724.1,44596.1,55562.07278,238783.5,47181.07574,102589.5,24510.74442,52885.7,203132.8,,,,
SmallOffice ASHRAE 169-2006-3A 90.1-2004,s1 Prototype - const,SmallOffice,ASHRAE 169-2006-3A,90.1-2004,41.14899403,24.67,14,0,50983.0829,23572.21178,68460.8306,0,23704.90618,0,0,0,20994.14921,0,26633.66108,12056.23377,50981.182,0,68456.71969,19487.48141,1851.57278,6080,74647.6,56566.601,84706.5,14654.28465,110063.5,23635.66631,83978.4,89578.9,3.6284772904738247,0.3753597222533173,Heating,-0.37120453965658884
SmallOffice ASHRAE 169-2006-3A 90.1-2004,s2 Prototype - loads,SmallOffice,ASHRAE 169-2006-3A,90.1-2004,42.26010472,24.67,14,0,50983.0829,29685.63221,68460.8306,0,23704.90618,0,0,0,20994.14921,0,26633.66108,12056.23377,50981.182,0,68456.71969,19487.48141,1851.57278,6080,74647.6,56566.601,84706.5,14654.28465,110063.5,23635.66631,83978.4,89578.9,2.700213507121644,-2.700213507121644,Exterior Lighting,2.3189856406210962
SmallOffice ASHRAE 169-2006-3A 90.1-2004,s3 Prototype - swh exhaust,SmallOffice,ASHRAE 169-2006-3A,90.1-2004,44.38068963,24.67,13.83,0,50983.0829,29685.63221,68460.8306,0,35372.53493,0,0,0,20994.14921,9.478171203,26633.66108,12056.23377,50981.182,0,68456.71969,19487.46316,1851.573124,6080,74647.6,56566.59911,84706.5,14654.29166,110063.7,23635.67392,83978.4,89578.9,5.0220120655322,-5.0220120655322,Water Systems,7.453286617715493
SmallOffice ASHRAE 169-2006-3A 90.1-2004,s4 Prototype - setpoints,SmallOffice,ASHRAE 169-2006-3A,90.1-2004,44.38068963,24.67,13.83,0,50983.0829,29685.63221,68460.8306,0,35372.53493,0,0,0,20994.14921,9.478171203,26633.66108,12056.23377,50981.182,0,68456.71969,19487.46316,1851.573124,6080,74647.6,56566.59911,84706.5,14654.29166,110063.7,23635.67392,83978.4,89578.9,0.0,0.0,NA,7.453286617715493
SmallOffice ASHRAE 169-2006-3A 90.1-2004,s5 Prototype - hvac,SmallOffice,ASHRAE 169-2006-3A,90.1-2004,44.7820676,99.67,121,0,50983.0829,29685.63221,68460.8306,0,27069.65696,0,0,0,18217.04505,0,27211.82952,24775.93952,50981.182,0,68456.71969,19496.87853,1867.697439,6238.4,74672.2,56588.20473,84723,14613.57101,109762,23579.25553,83919.5,89533.7,9.986803285751916,-0.9043626759986292,Heating,8.425091752156067
SmallOffice ASHRAE 169-2006-3A 90.1-2007,s0 Prototype,SmallOffice,ASHRAE 169-2006-3A,90.1-2007,39.47113075,42,14.83,0,50983.0829,23572.21178,68460.8306,0,23685.94984,0,0,0,20690.84774,0,22539.09112,7231.844628,50981.182,0,68456.71969,19191.10702,2082.215613,7697.3,44932.6,41840.52668,238993.3,45125.87416,95864.1,23921.59529,52718,202366.8,,,,
SmallOffice ASHRAE 169-2006-3A 90.1-2007,s1 Prototype - const,SmallOffice,ASHRAE 169-2006-3A,90.1-2007,39.07492073,21.5,12.67,0,50983.0829,23572.21178,68460.8306,0,23714.38435,0,0,0,18700.43178,0,19003.73326,10549.20455,50981.182,0,68456.71969,19540.62131,1958.238397,6002.7,75663.6,42958.36025,60024.5,14464.60182,98753,22779.146,82284.7,72277,4.085195533393965,1.0038407873084714,Cooling,-1.003796983951366
SmallOffice ASHRAE 169-2006-3A 90.1-2007,s2 Prototype - loads,SmallOffice,ASHRAE 169-2006-3A,90.1-2007,40.18603143,21.5,12.67,0,50983.0829,29685.63221,68460.8306,0,23714.38435,0,0,0,18700.43178,0,19003.73326,10549.20455,50981.182,0,68456.71969,19540.62131,1958.238397,6002.7,75663.6,42958.36025,60024.5,14464.60182,98753,22779.146,82284.7,72277,2.843664581819149,-2.843664581819149,Exterior Lighting,1.8111988848964033
SmallOffice ASHRAE 169-2006-3A 90.1-2007,s3 Prototype - swh exhaust,SmallOffice,ASHRAE 169-2006-3A,90.1-2007,42.30489368,21.5,12.67,0,50983.0829,29685.63221,68460.8306,0,35382.0131,0,0,0,18700.43178,9.478171203,19003.73326,10549.20455,50981.182,0,68456.71969,19540.62908,1958.237997,6002.7,75663.6,42958.36241,60024.5,14464.59531,98752.9,22779.13381,82284.7,72277,5.281433531611653,-5.281433531611653,Water Systems,7.179330503471837
SmallOffice ASHRAE 169-2006-3A 90.1-2007,s4 Prototype - setpoints,SmallOffice,ASHRAE 169-2006-3A,90.1-2007,42.30489368,21.5,12.67,0,50983.0829,29685.63221,68460.8306,0,35382.0131,0,0,0,18700.43178,9.478171203,19003.73326,10549.20455,50981.182,0,68456.71969,19540.62908,1958.237997,6002.7,75663.6,42958.36241,60024.5,14464.59531,98752.9,22779.13381,82284.7,72277,0.0,0.0,NA,7.179330503471837
SmallOffice ASHRAE 169-2006-3A 90.1-2007,s5 Prototype - hvac,SmallOffice,ASHRAE 169-2006-3A,90.1-2007,42.76484183,85,119.67,0,50983.0829,29685.63221,68460.8306,0,27079.13513,0,0,0,16179.23824,0,19477.64182,23448.99556,50981.182,0,68456.71969,19549.80545,1975.98991,6152.1,75687.1,42983.3937,60039.9,14424.46623,98404,22723.80919,82235.6,72238.1,10.399446231129485,-1.0912496464769208,Heating,8.344607862545207
SmallOffice ASHRAE 169-2006-3A 90.1-2010,s0 Prototype,SmallOffice,ASHRAE 169-2006-3A,90.1-2010,32.03960899,37.17,13.83,0,48442.93302,11288.5019,48281.80411,0,22956.13065,0,0,0,19032.16778,0,20027.37575,6265.071165,48441.79201,0,48278.49506,19227.83801,1789.558098,6773.3,45121.1,41852.26116,239067.7,40680.26679,89261.2,23956.21894,52641.3,202260.8,,,,
SmallOffice ASHRAE 169-2006-3A 90.1-2010,s1 Prototype - const,SmallOffice,ASHRAE 169-2006-3A,90.1-2010,31.56932493,19,12.67,0,48442.93302,11288.5019,48234.41325,0,22975.087,0,0,0,16984.8828,0,16738.45034,9042.175328,48441.79201,0,48236.7389,19575.62417,1104.00838,5349,75884.1,42971.54271,60162,8080.408016,91392.6,22773.873,82113.9,71983.2,4.639784954658921,1.4677419346856262,Cooling,-1.4678208468361098
SmallOffice ASHRAE 169-2006-3A 90.1-2010,s2 Prototype - loads,SmallOffice,ASHRAE 169-2006-3A,90.1-2010,32.99740364,19,12.67,0,48442.93302,19145.90583,48234.41325,0,22975.087,0,0,0,16984.8828,0,16738.45034,9042.175328,48441.79201,0,48236.7389,19575.62417,1104.00838,5349,75884.1,42971.54271,60162,8080.408016,91392.6,22773.873,82113.9,71983.2,4.523380805823552,-4.523380805823552,Exterior Lighting,2.989408048952602
SmallOffice ASHRAE 169-2006-3A 90.1-2010,s3 Prototype - swh exhaust,SmallOffice,ASHRAE 169-2006-3A,90.1-2010,35.11798854,19,12.33,0,48442.93302,19145.90583,48234.41325,0,34633.23758,0,0,0,16984.8828,9.478171203,16738.45034,9042.175328,48441.79201,0,48236.7389,19575.62688,1104.008603,5349,75884.1,42971.54547,60162,8080.406639,91392.5,22773.86778,82113.9,71983.2,6.426185007361223,-6.426185007361223,Water Systems,9.608043440732384
SmallOffice ASHRAE 169-2006-3A 90.1-2010,s4 Prototype - setpoints,SmallOffice,ASHRAE 169-2006-3A,90.1-2010,35.11798854,19,12.33,0,48442.93302,19145.90583,48234.41325,0,34633.23758,0,0,0,16984.8828,9.478171203,16738.45034,9042.175328,48441.79201,0,48236.7389,19575.62688,1104.008603,5349,75884.1,42971.54547,60162,8080.406639,91392.5,22773.86778,82113.9,71983.2,0.0,0.0,NA,9.608043440732384
SmallOffice ASHRAE 169-2006-3A 90.1-2010,s5 Prototype - hvac,SmallOffice,ASHRAE 169-2006-3A,90.1-2010,35.29886703,78,128.17,0,48442.93302,19145.90583,48234.41325,0,26178.70886,0,0,0,14681.68719,0,16804.79754,20738.23859,48441.79201,0,48236.7389,19586.00996,1113.329924,5491.6,75908.5,42997.16491,60179.1,8057.973131,91012.4,22715.97041,82062.1,71940.4,11.65939079510311,-0.5150340823112051,Heating,10.17258993709087
SmallOffice ASHRAE 169-2006-3A 90.1-2013,s0 Prototype,SmallOffice,ASHRAE 169-2006-3A,90.1-2013,30.27733575,38.5,14.33,0,46698.94952,11288.5019,42026.21111,0,22956.13065,0,0,0,18160.17603,0,18709.90995,6757.936068,46695.80699,0,42028.04448,19242.47348,1818.213826,8141.1,45619.3,35016.4643,239310,40494.6182,77867.6,25557.45831,52030.6,201896.2,,,,
SmallOffice ASHRAE 169-2006-3A 90.1-2013,s1 Prototype - const,SmallOffice,ASHRAE 169-2006-3A,90.1-2013,29.72436438,19.33,13,0,46698.94952,11288.5019,41997.7766,0,22975.087,0,0,0,16046.54385,0,15638.98249,8890.524589,46695.80699,0,41994.50513,19563.62904,1142.582,5608.4,76472.8,36115.29857,58854.8,8028.70218,79355,24432.77142,81392.1,67917.3,4.420549579789594,1.8376287076815527,Cooling,-1.826354123645102
SmallOffice ASHRAE 169-2006-3A 90.1-2013,s2 Prototype - loads,SmallOffice,ASHRAE 169-2006-3A,90.1-2013,31.15072044,19.33,13,0,46698.94952,19145.90583,41997.7766,0,22975.087,0,0,0,16046.54385,0,15638.98249,8890.524589,46695.80699,0,41994.50513,19563.62904,1142.582,5608.4,76472.8,36115.29857,58854.8,8028.70218,79355,24432.77142,81392.1,67917.3,4.80468297335798,-4.80468297335798,Exterior Lighting,2.8846154008118186
SmallOffice ASHRAE 169-2006-3A 90.1-2013,s3 Prototype - swh exhaust,SmallOffice,ASHRAE 169-2006-3A,90.1-2013,33.27130534,19.33,13,0,46698.94952,19145.90583,41997.7766,0,34633.23758,0,0,0,16046.54385,9.478171203,15638.98249,8890.524589,46695.80699,0,41994.50513,19563.63557,1142.581572,5608.4,76472.8,36115.29735,58854.8,8028.701424,79355,24432.76936,81392.1,67917.3,6.807498755316529,-6.807498755316529,Water Systems,9.888484293073896
SmallOffice ASHRAE 169-2006-3A 90.1-2013,s4 Prototype - setpoints,SmallOffice,ASHRAE 169-2006-3A,90.1-2013,33.27130534,19.33,13,0,46698.94952,19145.90583,41997.7766,0,34633.23758,0,0,0,16046.54385,9.478171203,15638.98249,8890.524589,46695.80699,0,41994.50513,19563.63557,1142.581572,5608.4,76472.8,36115.29735,58854.8,8028.701424,79355,24432.76936,81392.1,67917.3,0.0,0.0,NA,9.888484293073896
SmallOffice ASHRAE 169-2006-3A 90.1-2013,s5 Prototype - hvac,SmallOffice,ASHRAE 169-2006-3A,90.1-2013,33.47974626,80.33,127.33,0,46698.94952,19145.90583,41997.7766,0,26178.70886,0,0,0,13876.04264,0,16387.75801,19932.59404,46695.80699,0,41994.50513,19572.21977,1152.270338,5779.8,76497.6,36141.29012,58870,8007.369046,79004.1,24372.09324,81340.3,67880.7,12.25018121788953,-0.6316661395846105,Heating,10.576923070253951
SmallOffice ASHRAE 169-2006-3A DOE Ref 1980-2004,s0 Prototype,SmallOffice,ASHRAE 169-2006-3A,DOE Ref 1980-2004,74.26009271,254.33,264.33,0,84241.98565,41201.61022,99871.48997,0,13373.69957,0,0,0,53589.57998,0,50073.17847,66223.9822,84237.96107,0,99875.62056,16868.90192,7561.10517,17462,45764.3,36124.86929,210782.9,78195.07209,93024,36155.75222,53844.3,206828.8,,,,
SmallOffice ASHRAE 169-2006-3A DOE Ref 1980-2004,s1 Prototype - const,SmallOffice,ASHRAE 169-2006-3A,DOE Ref 1980-2004,75.16276249,265.33,250.17,0,84241.98565,41201.61022,99871.48997,0,13402.13408,0,0,0,53343.14753,0,48092.24068,73389.47963,84237.96107,0,99875.62056,17103.21141,10291.92367,10169.5,73878.2,36981.98643,81788.1,68308.87911,103133.2,37274.62638,87358,87280.2,2.3058899956275076,-1.215579833646389,Heating,1.2155516469998462
SmallOffice ASHRAE 169-2006-3A DOE Ref 1980-2004,s2 Prototype - loads,SmallOffice,ASHRAE 169-2006-3A,DOE Ref 1980-2004,75.08179783,265.33,250.17,0,84241.98565,40756.13617,99871.48997,0,13402.13408,0,0,0,53343.14753,0,48092.24068,73389.47963,84237.96107,0,99875.62056,17103.21141,10291.92367,10169.5,73878.2,36981.98643,81788.1,68308.87911,103133.2,37274.62638,87358,87280.2,0.10772157494608774,0.10772157494608774,Exterior Lighting,1.106523153975747
SmallOffice ASHRAE 169-2006-3A DOE Ref 1980-2004,s3 Prototype - swh exhaust,SmallOffice,ASHRAE 169-2006-3A,DOE Ref 1980-2004,77.23855843,265,249.5,0,84241.98565,40756.13617,99871.48997,0,25259.32626,0,0,0,53343.14753,9.478171203,48092.24068,73389.47963,84237.96107,0,99875.62056,17103.2188,10292.02405,10169.5,73878.2,36982.00623,81788.1,68308.89798,103133.5,37274.66197,87358,87280.2,2.8726138044630845,-2.8726138044630845,Water Systems,4.010856452376754
SmallOffice ASHRAE 169-2006-3A DOE Ref 1980-2004,s4 Prototype - setpoints,SmallOffice,ASHRAE 169-2006-3A,DOE Ref 1980-2004,77.23855843,265,249.5,0,84241.98565,40756.13617,99871.48997,0,25259.32626,0,0,0,53343.14753,9.478171203,48092.24068,73389.47963,84237.96107,0,99875.62056,17103.2188,10292.02405,10169.5,73878.2,36982.00623,81788.1,68308.89798,103133.5,37274.66197,87358,87280.2,0.0,0.0,NA,4.010856452376754
SmallOffice ASHRAE 169-2006-3A DOE Ref 1980-2004,s5 Prototype - hvac,SmallOffice,ASHRAE 169-2006-3A,DOE Ref 1980-2004,73.99480427,518.67,418.83,0,84241.98565,40756.13617,99871.48997,0,25249.84809,0,0,0,40860.39606,0,45334.09286,70801.93889,84237.96107,0,99875.62056,17112.93096,10220.02732,10479,73967.5,37030.03428,81816.7,67603.96184,102529.7,37028.09292,87094.1,87173.4,4.199750199744935,4.199750199744935,Fans,-0.3572422687862731
SmallOffice ASHRAE 169-2006-3A DOE Ref Pre-1980,s0 Prototype,SmallOffice,ASHRAE 169-2006-3A,DOE Ref Pre-1980,83.85526568,324,276.33,0,84241.98565,41201.61022,99871.48997,0,13430.56859,0,0,0,79540.81274,0,64309.39161,78773.08087,84237.96107,0,99875.62056,16769.08372,7591.054093,18555.7,58222.3,77628.01248,80189,77173.3587,90044.1,30971.16911,65603.6,88547.5,,,,
SmallOffice ASHRAE 169-2006-3A DOE Ref Pre-1980,s1 Prototype - const,SmallOffice,ASHRAE 169-2006-3A,DOE Ref Pre-1980,80.43235568,310.17,259.67,0,84241.98565,41201.61022,99871.48997,0,13449.52494,0,0,0,72716.52947,0,59968.3892,71086.28402,84237.96107,0,99875.62056,16873.66293,10247.65251,11836.5,88284.2,78122.74375,80597.9,68386.99424,110880.3,31912.99656,93329.1,88925.8,4.090227420665942,4.082009984089313,Heating,-4.081926128601355
SmallOffice ASHRAE 169-2006-3A DOE Ref Pre-1980,s2 Prototype - loads,SmallOffice,ASHRAE 169-2006-3A,DOE Ref Pre-1980,80.35139103,310.17,259.67,0,84241.98565,40756.13617,99871.48997,0,13449.52494,0,0,0,72716.52947,0,59968.3892,71086.28402,84237.96107,0,99875.62056,16873.66293,10247.65251,11836.5,88284.2,78122.74375,80597.9,68386.99424,110880.3,31912.99656,93329.1,88925.8,0.10066395451861063,0.10066395451861063,Exterior Lighting,-4.178478979926115
SmallOffice ASHRAE 169-2006-3A DOE Ref Pre-1980,s3 Prototype - swh exhaust,SmallOffice,ASHRAE 169-2006-3A,DOE Ref Pre-1980,82.50815163,309.5,259.5,0,84241.98565,40756.13617,99871.48997,0,25306.71711,0,0,0,72716.52947,9.478171203,59968.3892,71086.28402,84237.96107,0,99875.62056,16873.66533,10247.65221,11836.7,88284.2,78122.75961,80597.9,68386.92558,110879.9,31912.97739,93329.1,88925.8,2.684218423947347,-2.684218423947347,Water Systems,-1.6064752035259477
SmallOffice ASHRAE 169-2006-3A DOE Ref Pre-1980,s4 Prototype - setpoints,SmallOffice,ASHRAE 169-2006-3A,DOE Ref Pre-1980,82.50815163,309.5,259.5,0,84241.98565,40756.13617,99871.48997,0,25306.71711,0,0,0,72716.52947,9.478171203,59968.3892,71086.28402,84237.96107,0,99875.62056,16873.66533,10247.65221,11836.7,88284.2,78122.75961,80597.9,68386.92558,110879.9,31912.97739,93329.1,88925.8,0.0,0.0,NA,-1.6064752035259477
SmallOffice ASHRAE 169-2006-3A DOE Ref Pre-1980,s5 Prototype - hvac,SmallOffice,ASHRAE 169-2006-3A,DOE Ref Pre-1980,78.89919519,530.83,423.5,0,84241.98565,40756.13617,99871.48997,0,25306.71711,0,0,0,57143.89418,0,57077.54699,69711.9492,84237.96107,0,99875.62056,16883.91717,10077.28619,12339.7,88358,78151.40832,80678.2,67456.58782,110224.1,31597.26767,93052.5,88727.8,4.372063888085647,4.372063888085647,Fans,-5.910267470754738
SmallOffice ASHRAE 169-2006-3B 90.1-2004,s0 Prototype,SmallOffice,ASHRAE 169-2006-3B,90.1-2004,40.87164702,34.33,5,0,50983.0829,23581.68995,68460.8306,0,23553.25544,0,0,0,25666.88762,0,29770.93575,2871.885875,50981.182,0,68456.71969,18809.78327,1970.362017,4260.8,56941.2,70290.08894,297535.4,45388.2139,115447.2,24243.50064,61689,254882.1,,,,
