name,_id,run_start_time,run_end_time,status,status_message,openstudio_model_articulation_testing_scenario_builder.climate_zone,openstudio_model_articulation_testing_scenario_builder.scenario,openstudio_model_articulation_testing_scenario_builder.template,envelope_and_internal_load_breakdown.electric_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ext_roof_heat_gain,envelope_and_internal_load_breakdown.ext_roof_heat_loss,envelope_and_internal_load_breakdown.ext_wall_heat_gain,envelope_and_internal_load_breakdown.ext_wall_heat_loss,envelope_and_internal_load_breakdown.gas_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ground_heat_gain,envelope_and_internal_load_breakdown.ground_heat_loss,envelope_and_internal_load_breakdown.surface_window_heat_gain_energy_annual,envelope_and_internal_load_breakdown.surface_window_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_gain_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_lights_total_heating_energy_annual,envelope_and_internal_load_breakdown.zone_people_sensible_heating_energy_annual,openstudio_model_articulation_testing_scenario_builder.building_type,openstudio_results.annual_peak_electric_demand,openstudio_results.electricity_ip,openstudio_results.end_use_cooling,openstudio_results.end_use_exterior_equipment,openstudio_results.end_use_exterior_lighting,openstudio_results.end_use_fans,openstudio_results.end_use_generators,openstudio_results.end_use_heat_recovery,openstudio_results.end_use_heat_rejection,openstudio_results.end_use_heating,openstudio_results.end_use_humidification,openstudio_results.end_use_interior_equipment,openstudio_results.end_use_interior_lighting,openstudio_results.end_use_pumps,openstudio_results.end_use_refrigeration,openstudio_results.end_use_water_systems,openstudio_results.natural_gas_ip,openstudio_results.total_site_eui,openstudio_results.unmet_hours_during_occupied_cooling,openstudio_results.unmet_hours_during_occupied_heating
DOE Autogenerated 284,3ddedc56-acca-4aa5-9808-bcd81ad080e0,2019-08-13T15:17:26.582Z,2019-08-13T15:22:48.559Z,completed,completed normal,ASHRAE 169-2006-3A,s2 Prototype - loads,90.1-2007,50981.18200373395,60024.5,72277.0,75663.6,82284.7,0.0,6002.7,98753.0,42958.36025465408,22779.146001491554,1958.2383967534136,14464.60181758145,68456.7196866106,19540.621310985607,SmallOffice,22.46151,64264.648388174995,19003.73326228201,0.0,29685.632208213094,18700.431783781747,0.0,0.0,0.0,10549.20454908722,0.0,50983.08290165334,68460.83060023091,0.0,0.0,23714.384350239197,1.8232857773197422,40.18603142793676,21.5,12.67
DOE Autogenerated 213,3debb7f8-0b40-4a51-be85-1a4317fa9954,2019-08-13T15:11:11.213Z,2019-08-13T15:16:53.140Z,completed,completed normal,ASHRAE 169-2006-2B,s3 Prototype - swh exhaust,90.1-2004,50981.18200373395,112394.8,87958.6,97024.2,87920.6,0.0,4458.8,150745.8,81515.0269842877,21978.955294008767,5299.482500924223,4635.060399104469,68456.7196866106,18789.068054144172,SmallOffice,25.13323,69147.4145792639,41931.42940266115,0.0,29676.15403700996,25060.284661084108,0.0,0.0,0.0,786.6882098600532,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,34500.54317940476,15.465044747206115,45.69335063554624,53.83,1.17
DOE Autogenerated 14,3e025e5b-852d-48ab-9124-6c1d8d0c48b7,2019-08-13T14:45:31.860Z,2019-08-13T14:50:25.625Z,completed,completed normal,ASHRAE 169-2006-8A,s0 Prototype,DOE Ref Pre-1980,84237.9610667569,22439.5,128433.6,32271.9,106292.2,0.0,59633.4,32217.8,30894.72366666331,106219.25859711578,85.63257417694042,283421.80133202916,99875.62056006628,18102.88825576641,SmallOffice,24.58069,93179.96701089722,6919.064978287216,0.0,40869.874227910244,86033.36001083981,0.0,0.0,0.0,486789.3948217167,0.0,84241.98565344764,99871.48996741425,0.0,0.0,16056.022018107597,502.84607272927144,149.1782385800955,87.33,541.83
DOE Autogenerated 227,3e5ea8f2-3ff1-44c0-bd5f-eb40576f8d2f,2019-08-13T15:11:31.825Z,2019-08-13T15:17:05.001Z,completed,completed normal,ASHRAE 169-2006-2B,s4 Prototype - setpoints,90.1-2004,50981.18200373395,112394.8,87958.6,97024.2,87920.6,0.0,4458.8,150745.8,81515.0269842877,21978.955294008767,5299.482500924223,4635.060399104469,68456.7196866106,18789.068054144172,SmallOffice,25.13323,69147.4145792639,41931.42940266115,0.0,29676.15403700996,25060.284661084108,0.0,0.0,0.0,786.6882098600532,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,34500.54317940476,15.465044747206115,45.69335063554624,53.83,1.17
DOE Autogenerated 23,3eb28de8-37e3-45cf-9049-47c2b1f5d282,2019-08-13T14:45:33.345Z,2019-08-13T14:50:35.317Z,completed,completed normal,ASHRAE 169-2006-5A,s1 Prototype - const,DOE Ref Pre-1980,84237.9610667569,48884.4,95580.0,71962.3,106726.3,0.0,25617.7,65426.3,43548.51155949483,57042.78958772027,3403.22281753854,123157.67591497046,99875.62056006628,17411.7395097182,SmallOffice,29.15089,91653.16840806945,23780.731548661133,0.0,41182.65387761364,63655.39780024239,0.0,0.0,0.0,149319.10913416,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14482.645598387488,163.8064588461427,86.61150926499504,195.5,446.0
DOE Autogenerated 54,3edf3586-368c-40f2-92ff-9b863f3ca6a8,2019-08-13T14:50:28.462Z,2019-08-13T14:55:44.210Z,completed,completed normal,ASHRAE 169-2006-6B,s3 Prototype - swh exhaust,DOE Ref Pre-1980,84237.9610667569,52509.8,105465.1,81713.6,122379.8,0.0,27922.3,56629.8,46699.47381297581,65190.633128262714,1867.644876523063,132727.53699603866,99875.62056006628,17646.8071911907,SmallOffice,27.70719,90717.17155922501,16359.323496607854,0.0,40708.745317456975,68356.57071699644,0.0,0.0,0.0,181298.4587735313,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26728.442792835547,208.02538441527383,94.06714815474601,149.0,500.0
DOE Autogenerated 348,3f6a42f7-375f-4b73-8448-b3132c4620d6,2019-08-13T15:27:53.456Z,2019-08-13T15:33:12.424Z,completed,completed normal,ASHRAE 169-2006-6B,s0 Prototype,90.1-2010,48441.792012693084,213785.4,205989.6,46039.8,65502.8,0.0,14412.8,67055.4,47192.07502119698,42764.96628335878,1641.7662657271262,39954.79425772301,47585.71219123578,19996.781250229626,SmallOffice,18.02639,50309.26582576945,7544.624277694005,0.0,11279.023731728475,21051.018242158774,0.0,0.0,0.0,19847.290499360864,0.0,48442.93301921365,47589.89761093166,0.0,0.0,24169.33656798959,8.25939366924546,32.70110745012533,9.0,35.83
DOE Autogenerated 331,402a3926-ba58-4128-a856-82ca1615dd23,2019-08-13T15:22:56.923Z,2019-08-13T15:28:28.345Z,completed,completed normal,ASHRAE 169-2006-5A,s5 Prototype - hvac,90.1-2007,50981.18200373395,62939.3,93480.5,63458.5,88118.2,0.0,14703.4,73078.4,43182.21707047271,35431.57694641742,965.2472948259654,31294.930083841486,68456.7196866106,20096.164448702875,SmallOffice,22.12903,65355.19373833333,12056.233770385395,0.0,29751.97940663503,20093.722950642325,0.0,0.0,0.0,41457.520842504484,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36263.483023187524,36.06101305006758,47.085253644538554,8.0,36.33
DOE Autogenerated 364,403569b0-f074-4c3e-873e-a84ce6264a39,2019-08-13T15:28:10.894Z,2019-08-13T15:33:49.573Z,completed,completed normal,ASHRAE 169-2006-8A,s1 Prototype - const,90.1-2010,48441.792012693084,36429.4,119595.1,50100.9,95793.8,0.0,38197.1,44378.5,35375.018984179565,64245.83562262785,12.992924011366977,14580.186394464854,48369.94262440298,20654.829213844958,SmallOffice,18.62159,50775.638208130564,3459.532489143608,0.0,11373.805443759808,19780.943300938932,0.0,0.0,0.0,135168.19952788216,0.0,48442.93301921365,48367.10764958858,0.0,0.0,25164.54454431857,118.50149909659861,53.02668121633871,1.5,78.0
DOE Autogenerated 110,40790b69-7d94-4d8d-aa75-0480dabb4345,2019-08-13T14:55:51.473Z,2019-08-13T15:01:02.485Z,completed,completed normal,ASHRAE 169-2006-6B,s1 Prototype - const,DOE Ref 1980-2004,84237.9610667569,62934.9,105392.8,73383.5,99565.9,0.0,18243.6,60818.4,40381.122368017044,66229.74234676313,1874.7769275417459,133860.98352870566,99875.62056006628,17814.91241249177,SmallOffice,25.78971,85923.40704229167,12738.662097010983,0.0,41154.21936400423,55181.91274464133,0.0,0.0,0.0,156645.73547418194,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14823.859761700282,171.47203046248524,84.45130335747479,166.67,387.0
DOE Autogenerated 249,409b0a97-168a-4e58-a950-6ca2cf9caa2c,2019-08-13T15:12:02.341Z,2019-08-13T15:17:28.460Z,completed,completed normal,ASHRAE 169-2006-6A,s5 Prototype - hvac,90.1-2004,50981.18200373395,58318.8,105158.7,55586.7,90018.6,0.0,19967.9,65544.2,48531.32364015165,41645.616007642675,323.705093535005,33231.25272364732,68456.7196866106,20281.320974185077,SmallOffice,23.64323,67512.029438975,11013.634938040746,0.0,29761.457577838162,21496.492288706035,0.0,0.0,0.0,63683.83231385179,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36538.34998807838,51.573601202246465,51.242013496888156,7.67,55.5
DOE Autogenerated 87,40db56ad-eef6-4348-b2ff-4c9957150153,2019-08-13T14:55:25.679Z,2019-08-13T15:00:39.886Z,completed,completed normal,ASHRAE 169-2006-2B,s0 Prototype,DOE Ref 1980-2004,84237.9610667569,283176.8,255082.6,81900.8,44837.3,0.0,7982.4,147087.3,65604.6015948612,19503.955735233052,31863.862892940975,36982.210309293056,99875.62056006628,16441.16068796095,SmallOffice,33.31184,110472.40638888889,86137.61989407428,0.0,41220.56656242617,65465.72850004082,0.0,0.0,0.0,10672.420774727952,0.0,84241.98565344764,99871.48996741425,0.0,0.0,12416.404276104457,23.084234223941138,72.70626039298263,436.5,127.83
DOE Autogenerated 104,40f26fb5-3548-4a5e-ab44-ec5168e0ba11,2019-08-13T14:55:44.468Z,2019-08-13T15:00:48.109Z,completed,completed normal,ASHRAE 169-2006-4A,s1 Prototype - const,DOE Ref 1980-2004,84237.9610667569,64732.9,86722.0,67056.2,86673.4,0.0,12504.8,82438.5,41111.145890704836,47957.27833209677,5281.473861812859,97111.07429046351,99875.62056006628,17396.296152462026,SmallOffice,29.4825,89383.93569498888,29799.370262650697,0.0,41182.65387761364,49893.093213293025,0.0,0.0,0.0,102174.6855697756,0.0,84241.98565344764,99871.48996741425,0.0,0.0,13970.824353418297,116.14303355147052,76.54088427666693,197.67,308.83
DOE Autogenerated 366,4173e13a-9b05-49fa-91d6-2a7e25777d4a,2019-08-13T15:28:16.204Z,2019-08-13T15:33:42.636Z,completed,completed normal,ASHRAE 169-2006-2A,s2 Prototype - loads,90.1-2010,48441.792012693084,66130.1,65648.7,80456.5,73972.6,0.0,2972.6,109145.9,49098.35811125477,19256.744900101643,1496.520256670456,4299.689585338896,49180.26088878725,19108.239847001663,SmallOffice,18.19316,53529.47070201389,22681.26368909768,0.0,19126.949487922742,18397.130305281487,0.0,0.0,0.0,2407.455485595826,0.0,48442.93301921365,49182.23037305803,0.0,0.0,22558.04746345695,0.15392574168155607,33.224793730736295,16.33,7.0
DOE Autogenerated 503,41fc7fb5-707b-4aaa-9a67-b5501022a195,2019-08-13T15:45:13.396Z,2019-08-13T15:50:15.834Z,completed,completed normal,ASHRAE 169-2006-7A,s5 Prototype - hvac,90.1-2013,46695.806991703495,54587.5,88191.3,62427.6,95119.4,0.0,15841.2,48859.8,46272.767005337584,41279.20849700064,81.7249112679764,26234.664770812717,41055.71970026184,20335.69576365622,SmallOffice,17.81109,48892.911766938894,5658.468208270504,0.0,19212.25302875094,17231.315247296105,0.0,0.0,0.0,52025.68173399799,0.0,46698.94951783714,41059.437651972905,9.478171203133172,0.0,36216.09216717185,51.26667662975501,39.638228015981866,2.67,34.0
DOE Autogenerated 147,430175fa-bca7-4a8c-b228-347dce6b05c4,2019-08-13T15:00:52.520Z,2019-08-13T15:06:06.585Z,completed,completed normal,ASHRAE 169-2006-4B,s4 Prototype - setpoints,DOE Ref 1980-2004,84237.9610667569,93787.5,107193.2,87712.2,109719.0,0.0,10085.2,92329.6,56146.12661445726,47852.337153689696,5613.882558703429,79614.60326184488,99875.62056006628,17178.369194178,SmallOffice,29.39053,91971.66289075556,29742.501235431897,0.0,40746.658002269505,59210.13550597293,0.0,0.0,0.0,58281.27472806588,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,25704.80030289716,83.98496056618178,72.30143711685244,231.0,254.33
DOE Autogenerated 165,4324becd-440e-473c-93e8-e6ec532e1583,2019-08-13T15:01:15.159Z,2019-08-13T15:06:32.175Z,completed,completed normal,ASHRAE 169-2006-6A,s5 Prototype - hvac,DOE Ref 1980-2004,84237.9610667569,50061.2,87195.9,58565.6,82336.1,0.0,18385.6,60990.9,31967.797734686977,64691.75301835024,1433.8857123977145,144298.41774660503,99875.62056006628,17790.93545689889,SmallOffice,28.72718,83901.82941201389,13743.3482445431,0.0,40718.223488660115,47713.1138365724,0.0,0.0,0.0,169128.48694870833,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26595.748395991683,195.7256641497782,87.6054796068126,151.83,378.5
DOE Autogenerated 270,432e8b2d-8f66-4936-8d01-505a8ca47f20,2019-08-13T15:17:07.181Z,2019-08-13T15:22:33.696Z,completed,completed normal,ASHRAE 169-2006-3A,s1 Prototype - const,90.1-2007,50981.18200373395,60024.5,72277.0,75663.6,82284.7,0.0,6002.7,98753.0,42958.36025465408,22779.146001491554,1958.2383967534136,14464.60181758145,68456.7196866106,19540.621310985607,SmallOffice,21.74891,62473.723388175,19003.73326228201,0.0,23572.2117821922,18700.431783781747,0.0,0.0,0.0,10549.20454908722,0.0,50983.08290165334,68460.83060023091,0.0,0.0,23714.384350239197,1.8232857773197422,39.0749207338773,21.5,12.67
DOE Autogenerated 135,445c62e2-a9af-48cc-ba1b-4217a52cb84a,2019-08-13T15:00:39.411Z,2019-08-13T15:05:58.748Z,completed,completed normal,ASHRAE 169-2006-5A,s3 Prototype - swh exhaust,DOE Ref 1980-2004,84237.9610667569,55928.7,89996.1,62158.6,88921.1,0.0,18130.9,70464.6,38009.81482731474,62218.77886297107,3433.906996607438,124690.93694188027,99875.62056006628,17620.626016308455,SmallOffice,28.288259999999998,87345.29398878611,21581.795829534232,0.0,40737.17983106638,51599.16402985699,0.0,0.0,0.0,136352.97092827383,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26301.925088694556,162.65395145093657,83.72951206939585,196.33,358.5
DOE Autogenerated 359,45a8aba0-5aa4-49f0-8a0d-c84670fc4081,2019-08-13T15:28:06.123Z,2019-08-13T15:33:38.195Z,completed,completed normal,ASHRAE 169-2006-5A,s1 Prototype - const,90.1-2010,48441.792012693084,63124.8,93084.7,63663.5,87947.3,0.0,14433.6,67503.5,43249.06550818009,35414.220385099456,551.9249990409032,17483.865163270013,47156.07348488247,20127.055719351883,SmallOffice,18.841060000000002,51899.823595155554,10274.337584196359,0.0,11326.41458774414,17430.356842561905,0.0,0.0,0.0,30358.582363635553,0.0,48442.93301921365,47153.90173558753,0.0,0.0,23837.60057587993,11.734240687302277,34.318677902407245,6.17,27.17
DOE Autogenerated 292,45cfa5ab-beb6-41d8-a605-c59bb4c6af73,2019-08-13T15:17:38.768Z,2019-08-13T15:22:57.958Z,completed,completed normal,ASHRAE 169-2006-6B,s2 Prototype - loads,90.1-2007,50981.18200373395,66836.9,108909.9,73403.9,101023.6,0.0,12798.4,64354.1,47977.22200825845,41832.66360707351,397.1641139090007,20904.729613253527,68456.7196866106,20294.9716427319,SmallOffice,22.93444,64927.84660066389,6833.7614374590175,0.0,29657.197694603696,21629.1866855499,0.0,0.0,0.0,35685.314579796395,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24946.546606646512,16.647512310133646,43.29025076234785,3.17,26.67
DOE Autogenerated 197,486f0edb-fd42-460c-b9ee-b51ab4758049,2019-08-13T15:06:19.066Z,2019-08-13T15:11:39.275Z,completed,completed normal,ASHRAE 169-2006-1A,s2 Prototype - loads,90.1-2004,50981.18200373395,95630.1,67394.0,74996.9,66630.7,0.0,9361.5,159461.6,61561.585218859575,10463.247400033275,3657.034073788223,2862.878318086608,68456.7196866106,18479.200814887292,SmallOffice,21.96876,69615.86507613334,45864.87045196142,0.0,29704.588550619363,19761.986958532667,0.0,0.0,0.0,28.434513609399517,0.0,50983.08290165334,68460.83060023091,0.0,0.0,22747.610887519615,0.0,43.17311041010593,25.67,0.17
DOE Autogenerated 287,48990029-6ef4-48ab-b08c-9918795bb245,2019-08-13T15:17:30.739Z,2019-08-13T15:22:56.194Z,completed,completed normal,ASHRAE 169-2006-4B,s2 Prototype - loads,90.1-2007,50981.18200373395,94581.6,107457.9,90889.0,105198.6,0.0,3755.5,99058.5,64918.68417254392,29418.55742019525,1145.9151195690806,16174.648757997209,68456.7196866106,19547.862965211723,SmallOffice,19.49883,63628.04569459445,13752.826415746233,0.0,29666.67586580683,23230.997618879406,0.0,0.0,0.0,7724.709530553536,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24121.945711973924,0.8256194058228076,39.60894292792138,8.67,11.67
DOE Autogenerated 494,492cac16-7e08-4ad4-a104-ba5cd8a2fc44,2019-08-13T15:44:55.134Z,2019-08-13T15:50:04.416Z,completed,completed normal,ASHRAE 169-2006-3A,s5 Prototype - hvac,90.1-2013,46695.806991703495,58854.8,67917.3,76472.8,81392.1,0.0,5608.4,79355.0,36115.29734703784,24432.769360452054,1142.5815719490336,8028.7014244859765,41994.50512827119,19563.635572266783,SmallOffice,16.5476,48520.543037194446,15638.982485169736,0.0,19145.905830329008,16046.54384690446,0.0,0.0,0.0,8890.524588538916,0.0,46698.94951783714,41997.77660108309,9.478171203133172,0.0,34633.23757624861,17.501774944516303,33.2713053411853,19.33,13.0
DOE Autogenerated 410,4973f443-4b5e-44a0-9157-324cca6bbcbb,2019-08-13T15:33:53.841Z,2019-08-13T15:39:31.624Z,completed,completed normal,ASHRAE 169-2006-3A,s5 Prototype - hvac,90.1-2010,48441.792012693084,60162.0,71983.2,75884.1,82113.9,0.0,5349.0,91392.5,42971.54547428884,22773.86778131259,1104.008602605512,8080.406639443797,48236.738904887694,19575.62687625494,SmallOffice,17.361,51469.94185370555,16738.450344733184,0.0,19145.905830329008,16984.882796014645,0.0,0.0,0.0,9042.175327789046,0.0,48442.93301921365,48234.413252744715,9.478171203133172,0.0,34633.23757624861,17.598537039495902,35.11798854123452,19.0,12.33
DOE Autogenerated 93,4a7480ec-f9c6-4c02-b2c3-662089892f6e,2019-08-13T14:55:35.209Z,2019-08-13T15:00:39.218Z,completed,completed normal,ASHRAE 169-2006-5A,s0 Prototype,DOE Ref 1980-2004,84237.9610667569,164000.7,185725.2,36521.5,58846.4,0.0,27900.8,76801.5,37723.61578414273,59770.64742221652,2245.952499878487,145385.1342594867,99875.62056006628,17420.516241419828,SmallOffice,27.89746,89332.8517826361,22804.479914738415,0.0,41182.65387761364,56707.89830834577,0.0,0.0,0.0,148030.07785053388,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14463.689255981222,162.4934093894719,84.9336459843533,196.5,419.67
DOE Autogenerated 487,4b16dcd7-704c-4e25-ace2-c29b8817d7e2,2019-08-13T15:44:44.411Z,2019-08-13T15:49:59.847Z,completed,completed normal,ASHRAE 169-2006-6A,s4 Prototype - setpoints,90.1-2013,46695.806991703495,55775.5,82587.5,58104.3,84886.4,0.0,12904.8,53327.8,38885.36863161539,38309.357921894756,192.21362632431556,18827.547219484397,42064.125293723584,20212.228409260108,SmallOffice,17.58484,49018.841706580555,7165.497429568678,0.0,19269.122055969743,16018.10933329506,0.0,0.0,0.0,33164.12103976296,0.0,46698.94951783714,42064.12379950502,9.478171203133172,0.0,35761.139949421464,32.885744689553015,36.375524675596395,5.0,30.67
DOE Autogenerated 1,4b3b61b0-90da-4fba-a96d-65e7521d2a0f,2019-08-13T14:45:30.374Z,2019-08-13T14:50:13.545Z,completed,completed normal,ASHRAE 169-2006-1A,s0 Prototype,DOE Ref Pre-1980,84237.9610667569,94271.7,54649.8,63567.9,35366.7,0.0,3268.2,99108.0,85222.93972354542,10296.810545361855,11275.976900698333,18834.433371969335,99875.62056006628,16105.345159391849,SmallOffice,33.80289,118042.07777777778,108193.32428376516,0.0,41249.001076035565,69219.08429648157,0.0,0.0,0.0,1582.8545909232398,0.0,84241.98565344764,99871.48996741425,0.0,0.0,12198.406338432393,13.774040316976599,75.70712059306263,497.5,23.5
DOE Autogenerated 340,4b50902d-1098-456e-a0b3-f742d9a6d920,2019-08-13T15:27:37.350Z,2019-08-13T15:32:54.491Z,completed,completed normal,ASHRAE 169-2006-3A,s0 Prototype,90.1-2010,48441.792012693084,239067.7,202260.8,45121.1,52641.3,0.0,6773.3,89261.2,41852.261164166186,23956.218936059817,1789.5580978316575,40680.26679092358,48278.49505826025,19227.838014830828,SmallOffice,18.15543,51326.83121093611,20027.375752220392,0.0,11288.501902931608,19032.167775891412,0.0,0.0,0.0,6265.071165271026,0.0,48442.93301921365,48281.80410876038,0.0,0.0,22956.130653988545,1.154532346780623,32.0396089904062,37.17,13.83
DOE Autogenerated 244,4c2fec28-ff56-4937-8094-5499f1f46a57,2019-08-13T15:11:47.206Z,2019-08-13T15:17:19.417Z,completed,completed normal,ASHRAE 169-2006-4A,s5 Prototype - hvac,90.1-2004,50981.18200373395,72976.5,94960.3,66176.4,90907.1,0.0,11045.5,85674.8,49584.51942219661,30536.81747161406,1040.123689167752,21778.845925899455,68456.7196866106,19908.013303315616,SmallOffice,22.060389999999998,65756.29097518612,18586.69372934415,0.0,29676.15403700996,19998.941238610994,0.0,0.0,0.0,24709.592326568178,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,35855.92166145279,23.912955987911026,45.124875396725116,14.33,23.67
DOE Autogenerated 67,4c3e3157-9422-4fbc-a410-1d9b9c52746a,2019-08-13T14:50:35.540Z,2019-08-13T14:55:48.372Z,completed,completed normal,ASHRAE 169-2006-6A,s4 Prototype - setpoints,DOE Ref Pre-1980,84237.9610667569,42156.5,91117.9,65159.3,106104.1,0.0,28263.9,55328.3,38182.84730016207,63191.81364211468,1429.3622337248582,142460.49444266522,99875.62056006628,17682.191772057922,SmallOffice,29.93807,87781.91537311111,15800.111395623,0.0,40718.223488660115,58887.8776850664,0.0,0.0,0.0,178284.40033093496,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26662.095594413615,204.94661636067877,91.68816541289154,162.83,486.0
DOE Autogenerated 95,4c8b0198-e3b0-4ddd-8ab9-dfcd029470f4,2019-08-13T14:55:37.416Z,2019-08-13T15:00:39.217Z,completed,completed normal,ASHRAE 169-2006-6A,s0 Prototype,DOE Ref 1980-2004,84237.9610667569,152453.5,176740.4,34199.4,56008.7,0.0,28056.6,70466.7,31863.516668405533,62074.30608488613,887.9325798687383,165837.12814796236,99875.62056006628,17610.33077770977,SmallOffice,28.772150000000003,86725.0300153889,15354.63734907574,0.0,41163.69753520737,55286.1726278758,0.0,0.0,0.0,184378.86441454964,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14766.990734481482,199.1493713340186,89.97757173971164,155.83,452.5
DOE Autogenerated 7,4cc11d75-9e6e-4295-8946-b9c3ac5b1df0,2019-08-13T14:45:31.779Z,2019-08-13T14:50:33.715Z,completed,completed normal,ASHRAE 169-2006-4B,s0 Prototype,DOE Ref Pre-1980,84237.9610667569,93007.1,109205.9,66527.2,83149.2,0.0,18364.5,100467.3,88539.3811000425,40451.80462619327,3673.9497887750736,92432.35194221992,99875.62056006628,16800.236620282856,SmallOffice,33.826480000000004,105016.87444444445,44082.97426577239,0.0,41192.13204881677,88943.1585702017,0.0,0.0,0.0,88137.51401793536,0.0,84241.98565344764,99871.48996741425,0.0,0.0,13942.389839808897,102.08350473166062,83.67955515446914,292.67,402.0
DOE Autogenerated 492,4cf275ce-26cb-4bba-bcc5-4c241ee9d764,2019-08-13T15:44:50.381Z,2019-08-13T15:50:05.575Z,completed,completed normal,ASHRAE 169-2006-2A,s5 Prototype - hvac,90.1-2013,46695.806991703495,64215.4,63277.0,80946.3,73586.6,0.0,2977.1,99291.0,41092.19666739676,17386.054756830836,1546.3544528711911,4352.478843120839,41831.22641521155,19075.383189921336,SmallOffice,16.20409,48475.4511527139,21003.62738614311,0.0,19126.949487922742,16349.845325404722,0.0,0.0,0.0,2151.54486311123,0.0,46698.94951783714,41827.16951942669,9.478171203133172,0.0,34225.676214513885,15.978284814037943,32.966395894908516,18.67,4.33
DOE Autogenerated 154,4d15caaf-0f36-4e0a-989b-0710b5d3392f,2019-08-13T15:00:59.674Z,2019-08-13T15:06:22.905Z,completed,completed normal,ASHRAE 169-2006-8A,s4 Prototype - setpoints,DOE Ref 1980-2004,84237.9610667569,35774.7,93728.7,53883.8,84732.2,0.0,32079.2,47329.8,37792.88978722671,107769.47311372704,156.68209024480927,245460.85777344633,99875.62056006628,18141.717109410965,SmallOffice,22.64384,84062.69354804445,5459.426613004708,0.0,40433.87835256611,56821.63636278337,0.0,0.0,0.0,344920.1282532193,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,27780.51979638333,372.6947661643407,119.86903338826953,130.67,539.17
